sample	read_id	representative_id	deacon_hits	read_length
CHI-B_20250720__SRR35987545	CHI-B_20250720__SRR35987545|SRR35987545.52259293/1	CHI-B_20250720__SRR35987545|SRR35987545.52259293/1	1	151
CHI-B_20250720__SRR35987545	CHI-B_20250720__SRR35987545|SRR35987545.950706220/2	CHI-B_20250720__SRR35987545|SRR35987545.950706220/2	2	151
CHI-B_20250727__SRR35987615	CHI-B_20250727__SRR35987615|SRR35987615.105040916/1	CA_Riverside_20250619__SRR35931376|SRR35931376.1120071561/1	2	151
CHI-B_20250727__SRR35987615	CHI-B_20250727__SRR35987615|SRR35987615.115600499/1	CA_Riverside_20250619__SRR35931376|SRR35931376.1120071561/1	2	151
CHI-B_20250727__SRR35987615	CHI-B_20250727__SRR35987615|SRR35987615.248906241/1	CA_Riverside_20250619__SRR35931376|SRR35931376.1120071561/1	2	151
CHI-B_20250727__SRR35987615	CHI-B_20250727__SRR35987615|SRR35987615.396563598/1	CHI-B_20250727__SRR35987615|SRR35987615.396563598/1	2	151
CHI-B_20250727__SRR35987615	CHI-B_20250727__SRR35987615|SRR35987615.591986634/1	CHI-B_20250727__SRR35987615|SRR35987615.591986634/1	2	151
CHI-B_20250727__SRR35987615	CHI-B_20250727__SRR35987615|SRR35987615.715015005/1	CHI-B_20250727__SRR35987615|SRR35987615.715015005/1	2	151
CHI-B_20250727__SRR35987615	CHI-B_20250727__SRR35987615|SRR35987615.739942974/1	CHI-B_20250727__SRR35987615|SRR35987615.739942974/1	2	151
CHI-B_20250727__SRR35987615	CHI-B_20250727__SRR35987615|SRR35987615.742641044/1	CA_Riverside_20250619__SRR35931376|SRR35931376.1120071561/1	2	151
CHI-B_20250803__SRR35987659	CHI-B_20250803__SRR35987659|SRR35987659.102104283/1	CHI-B_20250803__SRR35987659|SRR35987659.102104283/1	19	151
CHI-B_20250803__SRR35987659	CHI-B_20250803__SRR35987659|SRR35987659.102104283/2	CHI-B_20250803__SRR35987659|SRR35987659.102104283/2	19	151
CHI-B_20250803__SRR35987659	CHI-B_20250803__SRR35987659|SRR35987659.115535287/2	CHI-B_20250803__SRR35987659|SRR35987659.115535287/2	1	151
CHI-B_20250803__SRR35987659	CHI-B_20250803__SRR35987659|SRR35987659.301386626/1	CHI-B_20250803__SRR35987659|SRR35987659.301386626/1	2	151
CHI-B_20250803__SRR35987659	CHI-B_20250803__SRR35987659|SRR35987659.350170302/1	CHI-B_20250803__SRR35987659|SRR35987659.102104283/1	19	151
CHI-B_20250803__SRR35987659	CHI-B_20250803__SRR35987659|SRR35987659.350170302/2	CHI-B_20250803__SRR35987659|SRR35987659.350170302/2	2	151
CHI-B_20250810__SRR35987601	CHI-B_20250810__SRR35987601|SRR35987601.128003170/1	CHI-B_20250810__SRR35987601|SRR35987601.128003170/1	43	151
CHI-B_20250810__SRR35987601	CHI-B_20250810__SRR35987601|SRR35987601.128003170/2	CHI-B_20250810__SRR35987601|SRR35987601.128003170/2	43	151
CHI-B_20250810__SRR35987601	CHI-B_20250810__SRR35987601|SRR35987601.155487175/2	CHI-B_20250810__SRR35987601|SRR35987601.155487175/2	2	151
CHI-B_20250810__SRR35987601	CHI-B_20250810__SRR35987601|SRR35987601.178317315/1	CHI-B_20250810__SRR35987601|SRR35987601.178317315/1	29	151
CHI-B_20250810__SRR35987601	CHI-B_20250810__SRR35987601|SRR35987601.178317315/2	CHI-B_20250810__SRR35987601|SRR35987601.178317315/2	82	151
CHI-B_20250810__SRR35987601	CHI-B_20250810__SRR35987601|SRR35987601.179467287/2	CHI-B_20250810__SRR35987601|SRR35987601.155487175/2	2	151
CHI-B_20250810__SRR35987601	CHI-B_20250810__SRR35987601|SRR35987601.209015233/1	CHI-B_20250810__SRR35987601|SRR35987601.128003170/1	43	151
CHI-B_20250810__SRR35987601	CHI-B_20250810__SRR35987601|SRR35987601.209015233/2	CHI-B_20250810__SRR35987601|SRR35987601.209015233/2	21	151
CHI-B_20250810__SRR35987601	CHI-B_20250810__SRR35987601|SRR35987601.214385296/1	CHI-B_20250810__SRR35987601|SRR35987601.214385296/1	8	151
CHI-B_20250810__SRR35987601	CHI-B_20250810__SRR35987601|SRR35987601.303352854/1	CHI-B_20250810__SRR35987601|SRR35987601.303352854/1	21	151
CHI-B_20250810__SRR35987601	CHI-B_20250810__SRR35987601|SRR35987601.303352854/2	CHI-B_20250810__SRR35987601|SRR35987601.128003170/2	43	151
CHI-B_20250810__SRR35987601	CHI-B_20250810__SRR35987601|SRR35987601.421919088/1	CHI-B_20250608__SRR35987656|SRR35987656.1253338393/1	2	151
CHI-B_20250817__SRR35987600	CHI-B_20250817__SRR35987600|SRR35987600.303325438/2	CHI-B_20250817__SRR35987600|SRR35987600.303325438/2	3	151
CHI-B_20250817__SRR35987600	CHI-B_20250817__SRR35987600|SRR35987600.497506924/2	CHI-B_20250817__SRR35987600|SRR35987600.497506924/2	1	151
CHI-B_20250817__SRR35987600	CHI-B_20250817__SRR35987600|SRR35987600.603596901/2	CHI-B_20250817__SRR35987600|SRR35987600.603596901/2	1	151
CHI-B_20250817__SRR35987600	CHI-B_20250817__SRR35987600|SRR35987600.609957876/1	CHI-B_20250817__SRR35987600|SRR35987600.609957876/1	3	151
CHI-B_20250831__SRR35987666	CHI-B_20250831__SRR35987666|SRR35987666.378880921/2	CHI-B_20250831__SRR35987666|SRR35987666.378880921/2	1	151
CHI-B_20250831__SRR35987666	CHI-B_20250831__SRR35987666|SRR35987666.584383941/1	CHI-B_20250831__SRR35987666|SRR35987666.584383941/1	1	151
CHI-B_20250831__SRR35987666	CHI-B_20250831__SRR35987666|SRR35987666.584383941/2	CHI-B_20250831__SRR35987666|SRR35987666.584383941/2	1	151
CHI-C_20250602__SRR35987579	CHI-C_20250602__SRR35987579|SRR35987579.190958619/1	CHI-C_20250602__SRR35987579|SRR35987579.190958619/1	44	151
CHI-C_20250602__SRR35987579	CHI-C_20250602__SRR35987579|SRR35987579.190958619/2	CHI-C_20250602__SRR35987579|SRR35987579.190958619/2	44	151
CHI-C_20250602__SRR35987579	CHI-C_20250602__SRR35987579|SRR35987579.204176789/1	CHI-C_20250602__SRR35987579|SRR35987579.204176789/1	45	151
CHI-C_20250602__SRR35987579	CHI-C_20250602__SRR35987579|SRR35987579.204176789/2	CHI-C_20250602__SRR35987579|SRR35987579.204176789/2	44	151
CHI-C_20250602__SRR35987579	CHI-C_20250602__SRR35987579|SRR35987579.213301021/1	CHI-C_20250602__SRR35987579|SRR35987579.213301021/1	56	151
CHI-C_20250602__SRR35987579	CHI-C_20250602__SRR35987579|SRR35987579.213301021/2	CHI-C_20250602__SRR35987579|SRR35987579.213301021/2	41	151
CHI-C_20250602__SRR35987579	CHI-C_20250602__SRR35987579|SRR35987579.466319548/1	CHI-C_20250602__SRR35987579|SRR35987579.466319548/1	30	151
CHI-C_20250602__SRR35987579	CHI-C_20250602__SRR35987579|SRR35987579.466319548/2	CHI-C_20250602__SRR35987579|SRR35987579.466319548/1	30	151
CHI-C_20250602__SRR35987579	CHI-C_20250602__SRR35987579|SRR35987579.76989392/1	CHI-C_20250602__SRR35987579|SRR35987579.76989392/1	10	151
CHI-C_20250602__SRR35987579	CHI-C_20250602__SRR35987579|SRR35987579.76989392/2	CHI-C_20250602__SRR35987579|SRR35987579.76989392/2	39	151
CHI-C_20250602__SRR35987579	CHI-C_20250602__SRR35987579|SRR35987579.90446659/1	CA_Riverside_20250619__SRR35931376|SRR35931376.330513428/1	36	151
CHI-C_20250602__SRR35987579	CHI-C_20250602__SRR35987579|SRR35987579.90446659/2	CHI-C_20250602__SRR35987579|SRR35987579.90446659/2	9	151
CHI-C_20250609__SRR35987576	CHI-C_20250609__SRR35987576|SRR35987576.1370972903/1	CHI-C_20250609__SRR35987576|SRR35987576.1370972903/1	2	151
CHI-C_20250609__SRR35987576	CHI-C_20250609__SRR35987576|SRR35987576.1370972903/2	CHI-C_20250609__SRR35987576|SRR35987576.1370972903/2	2	151
CHI-C_20250609__SRR35987576	CHI-C_20250609__SRR35987576|SRR35987576.482065983/1	CHI-C_20250609__SRR35987576|SRR35987576.1370972903/1	2	151
CHI-C_20250616__SRR35987571	CHI-C_20250616__SRR35987571|SRR35987571.1120627599/1	CHI-C_20250616__SRR35987571|SRR35987571.1120627599/1	3	151
CHI-C_20250623__SRR35987550	CHI-C_20250623__SRR35987550|SRR35987550.1093079320/1	CA_Riverside_20250602__SRR35931371|SRR35931371.123483871/1	2	151
CHI-C_20250623__SRR35987550	CHI-C_20250623__SRR35987550|SRR35987550.1093079320/2	CHI-A_20250817__SRR35987642|SRR35987642.148750245/2	2	151
CHI-C_20250630__SRR35987568	CHI-C_20250630__SRR35987568|SRR35987568.678009634/1	CHI-C_20250630__SRR35987568|SRR35987568.678009634/1	5	151
CHI-C_20250630__SRR35987568	CHI-C_20250630__SRR35987568|SRR35987568.678009634/2	CHI-C_20250630__SRR35987568|SRR35987568.678009634/2	5	151
CHI-C_20250728__SRR35987635	CHI-C_20250728__SRR35987635|SRR35987635.136403183/1	CHI-C_20250728__SRR35987635|SRR35987635.136403183/1	34	151
CHI-C_20250728__SRR35987635	CHI-C_20250728__SRR35987635|SRR35987635.442649327/1	CHI-C_20250728__SRR35987635|SRR35987635.442649327/1	34	151
CHI-C_20250728__SRR35987635	CHI-C_20250728__SRR35987635|SRR35987635.72789177/1	CHI-C_20250728__SRR35987635|SRR35987635.136403183/1	34	151
CHI-C_20250728__SRR35987635	CHI-C_20250728__SRR35987635|SRR35987635.753484770/1	CHI-C_20250728__SRR35987635|SRR35987635.753484770/1	5	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.108337557/1	CA_Riverside_20250619__SRR35931376|SRR35931376.1120071561/1	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.108337557/2	CHI-C_20250804__SRR35987595|SRR35987595.108337557/2	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.111232654/1	CHI-C_20250804__SRR35987595|SRR35987595.111232654/1	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.116527237/1	CA_Riverside_20250602__SRR35931371|SRR35931371.123483871/1	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.147515822/1	CHI-C_20250804__SRR35987595|SRR35987595.147515822/1	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.275394179/1	CA_Riverside_20250619__SRR35931376|SRR35931376.1214412848/1	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.286423960/1	CHI-C_20250804__SRR35987595|SRR35987595.286423960/1	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.463997917/1	CHI-C_20250804__SRR35987595|SRR35987595.463997917/1	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.463997917/2	CHI-C_20250804__SRR35987595|SRR35987595.463997917/2	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.627619297/1	CHI-C_20250804__SRR35987595|SRR35987595.627619297/1	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.662493819/1	CHI-B_20250608__SRR35987656|SRR35987656.1253338393/1	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.662493819/2	CHI-C_20250804__SRR35987595|SRR35987595.662493819/2	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.716214645/1	CHI-B_20250608__SRR35987656|SRR35987656.1253338393/1	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.716214645/2	CHI-A_20250817__SRR35987642|SRR35987642.148750245/2	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.735920859/1	CHI-C_20250804__SRR35987595|SRR35987595.735920859/1	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.735920859/2	CHI-C_20250804__SRR35987595|SRR35987595.735920859/2	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.831961955/1	CHI-C_20250804__SRR35987595|SRR35987595.831961955/1	1	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.831961955/2	CHI-C_20250804__SRR35987595|SRR35987595.831961955/2	3	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.852170579/1	CA_Riverside_20250619__SRR35931376|SRR35931376.1214412848/1	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.870968548/1	CHI-C_20250804__SRR35987595|SRR35987595.870968548/1	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.870968548/2	CHI-C_20250804__SRR35987595|SRR35987595.870968548/2	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.882402977/1	CHI-C_20250804__SRR35987595|SRR35987595.882402977/1	2	151
CHI-C_20250804__SRR35987595	CHI-C_20250804__SRR35987595|SRR35987595.969283588/1	CHI-C_20250804__SRR35987595|SRR35987595.969283588/1	2	151
CHI-C_20250811__SRR35987596	CHI-C_20250811__SRR35987596|SRR35987596.523417548/1	CHI-C_20250811__SRR35987596|SRR35987596.523417548/1	2	151
CHI-C_20250811__SRR35987596	CHI-C_20250811__SRR35987596|SRR35987596.523417548/2	CA_Riverside_20250602__SRR35931371|SRR35931371.123483871/2	2	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.100000642/1	CHI-C_20250818__SRR35987597|SRR35987597.100000642/1	2	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.100112225/1	CHI-C_20250818__SRR35987597|SRR35987597.100112225/1	2	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.100112225/2	CHI-C_20250818__SRR35987597|SRR35987597.100112225/2	2	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.100562059/1	CHI-C_20250818__SRR35987597|SRR35987597.100562059/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.100562059/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.100987329/2	CHI-C_20250818__SRR35987597|SRR35987597.100987329/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.101006540/1	CHI-C_20250818__SRR35987597|SRR35987597.101006540/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.101006540/2	CHI-C_20250818__SRR35987597|SRR35987597.101006540/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.101011311/1	CHI-C_20250818__SRR35987597|SRR35987597.101011311/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.101011311/2	CHI-B_20250622__SRR35987549|SRR35987549.1216936894/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.10132885/1	CHI-C_20250818__SRR35987597|SRR35987597.10132885/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.10132885/2	CHI-C_20250818__SRR35987597|SRR35987597.10132885/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.101715260/1	CHI-C_20250818__SRR35987597|SRR35987597.101715260/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.101715260/2	CHI-C_20250818__SRR35987597|SRR35987597.101715260/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.101883080/2	CHI-B_20250622__SRR35987549|SRR35987549.1216936894/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.102365596/2	CHI-C_20250818__SRR35987597|SRR35987597.100987329/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.102569496/1	CHI-C_20250818__SRR35987597|SRR35987597.102569496/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.102569496/2	CHI-C_20250818__SRR35987597|SRR35987597.102569496/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.102796445/1	CHI-C_20250818__SRR35987597|SRR35987597.102796445/1	2	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.103446690/2	CHI-C_20250818__SRR35987597|SRR35987597.103446690/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.104000421/1	CHI-C_20250818__SRR35987597|SRR35987597.104000421/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.104000421/2	CHI-C_20250818__SRR35987597|SRR35987597.104000421/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.104043582/1	CHI-C_20250818__SRR35987597|SRR35987597.104043582/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.104043582/2	CHI-C_20250818__SRR35987597|SRR35987597.104043582/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.104416238/2	CHI-C_20250818__SRR35987597|SRR35987597.10132885/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.10454558/2	CHI-C_20250818__SRR35987597|SRR35987597.10454558/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.106211543/1	CHI-C_20250818__SRR35987597|SRR35987597.106211543/1	2	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.106211543/2	CHI-A_20250817__SRR35987642|SRR35987642.148750245/2	2	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.106494602/1	CHI-C_20250818__SRR35987597|SRR35987597.106494602/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.106494602/2	CHI-C_20250818__SRR35987597|SRR35987597.106494602/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.106629936/2	CHI-C_20250818__SRR35987597|SRR35987597.106629936/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.107246210/1	CHI-C_20250818__SRR35987597|SRR35987597.107246210/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.107246210/2	CHI-C_20250818__SRR35987597|SRR35987597.107246210/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.107581710/1	CHI-C_20250818__SRR35987597|SRR35987597.104043582/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.107581710/2	CHI-C_20250818__SRR35987597|SRR35987597.107581710/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.10759269/2	CHI-C_20250818__SRR35987597|SRR35987597.10759269/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.107632242/2	CHI-C_20250818__SRR35987597|SRR35987597.100987329/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.107862847/1	CHI-C_20250818__SRR35987597|SRR35987597.107862847/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.107862847/2	CHI-C_20250818__SRR35987597|SRR35987597.107862847/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.107931693/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.108093078/1	CHI-C_20250818__SRR35987597|SRR35987597.108093078/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.108093078/2	CHI-C_20250818__SRR35987597|SRR35987597.10132885/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.108857056/1	CHI-C_20250818__SRR35987597|SRR35987597.108857056/1	2	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.108857056/2	CHI-C_20250818__SRR35987597|SRR35987597.108857056/2	2	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.108863211/2	CHI-C_20250818__SRR35987597|SRR35987597.10454558/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.108898101/2	CHI-C_20250818__SRR35987597|SRR35987597.10759269/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.108941070/1	CHI-C_20250818__SRR35987597|SRR35987597.108941070/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.108941070/2	CHI-C_20250818__SRR35987597|SRR35987597.108941070/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.110261553/1	CA_Riverside_20250619__SRR35931376|SRR35931376.1120071561/1	2	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.110261553/2	CHI-C_20250818__SRR35987597|SRR35987597.110261553/2	2	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.110908553/1	CHI-C_20250818__SRR35987597|SRR35987597.110908553/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.110908553/2	CHI-C_20250818__SRR35987597|SRR35987597.110908553/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.111071054/2	CHI-C_20250818__SRR35987597|SRR35987597.10454558/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.111593075/1	CHI-B_20250608__SRR35987656|SRR35987656.1253338393/1	2	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.111593075/2	CHI-C_20250818__SRR35987597|SRR35987597.111593075/2	2	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.111728476/1	CHI-C_20250818__SRR35987597|SRR35987597.111728476/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.111728476/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.111793808/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/1	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.112031257/2	CHI-C_20250818__SRR35987597|SRR35987597.112031257/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.113008135/2	CHI-C_20250818__SRR35987597|SRR35987597.113008135/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.113626148/2	CHI-C_20250818__SRR35987597|SRR35987597.10132885/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.113867867/1	CHI-B_20250601__SRR35987657|SRR35987657.146202015/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.113867867/2	CHI-C_20250818__SRR35987597|SRR35987597.10759269/2	1	151
CHI-C_20250818__SRR35987597	CHI-C_20250818__SRR35987597|SRR35987597.114174573/2	CHI-C_20250818__SRR35987597|SRR35987597.10759269/2	1	151
